symbol,ltp,changepct,contribution
HDFCBANK,1964.3,-1.35,-44.65
RELIANCE,1408.9,-1.12,-24.09
ITC,398.6,-1.71,-15.31
ICICIBANK,1437.0,-0.62,-14.11
TCS,3053.7,-1.58,-12.57
KOTAKBANK,1985.5,-1.6,-11.74
SBIN,816.0,-1.17,-8.0
INFY,1487.4,-0.6,-7.33
HCLTECH,1467.0,-1.77,-6.65
ULTRACEMCO,12606.0,-2.05,-6.27
ASIANPAINT,2504.0,-2.44,-6.07
AXISBANK,1070.8,-0.75,-5.74
GRASIM,2814.1,-2.33,-5.5
TATASTEEL,158.39,-1.93,-5.04
LT,3594.4,-0.5,-4.43
JSWSTEEL,1055.1,-1.56,-3.45
HINDUNILVR,2628.7,-0.73,-3.43
ADANIPORTS,1339.7,-1.62,-3.3
ADANIENT,2325.1,-2.19,-2.94
NESTLEIND,1162.7,-1.42,-2.75
ETERNAL,319.45,-0.73,-2.67
TATAMOTORS,679.8,-0.82,-2.49
HEROMOTOCO,4995.8,-1.99,-2.23
TECHM,1505.8,-1.02,-2.21
TRENT,5409.0,-0.8,-2.07
COALINDIA,374.3,-1.02,-2.03
JIOFIN,320.65,-0.99,-1.9
BAJAJFINSV,1965.2,-0.75,-1.79
SBILIFE,1858.9,-0.98,-1.75
ONGC,236.34,-0.82,-1.75
EICHERMOT,5915.5,-1.0,-1.74
HDFCLIFE,788.75,-0.84,-1.5
SHRIRAMFIN,615.55,-0.69,-1.34
NTPC,337.65,-0.34,-1.29
INDUSINDBK,760.0,-0.97,-1.21
BAJFINANCE,894.05,-0.17,-0.87
HINDALCO,704.3,-0.42,-0.86
WIPRO,248.53,-0.55,-0.85
POWERGRID,283.4,-0.21,-0.66
TATACONSUM,1084.0,-0.38,-0.65
APOLLOHOSP,7914.0,-0.16,-0.25
BAJAJ-AUTO,8679.5,-0.06,-0.12
CIPLA,1592.0,-0.05,-0.1
